Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/Walk_Free+Garment_Sector+Tate_Lyle_PLC+2021,Walk Free+Garment Sector,Tate & Lyle PLC,2021,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Garment_Sector+Tate_Lyle_PLC+2022,Walk Free+Garment Sector,Tate & Lyle PLC,2022,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Garment_Sector+Tate_Lyle_PLC+2023,Walk Free+Garment Sector,Tate & Lyle PLC,2023,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Draft+Gender_Balance_Index_V2+Tate_Lyle_PLC+2021,Draft+Gender Balance Index V2,Tate & Lyle PLC,2021,79.99324476469263,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Lucia_Ixtacuy+Gender_Equality_Disclosure_Rate_Own_Operations+Tate_Lyle_PLC+2021,Lucia Ixtacuy+Gender Equality Disclosure Rate - Own Operations,Tate & Lyle PLC,2021,44.44444444444444,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Wikirate_Calculated_Metric_Design_Group+Greenhouse_gas_emissions_per_dollar_revenue+Tate_Lyle_PLC+2021,Wikirate Calculated Metric Design Group+Greenhouse gas emissions per dollar revenue,Tate & Lyle PLC,2021,0.0008883940001615262,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Wikirate_Calculated_Metric_Design_Group+Greenhouse_Gas_emissions_per_employee+Tate_Lyle_PLC+2021,Wikirate Calculated Metric Design Group+Greenhouse Gas emissions per employee,Tate & Lyle PLC,2021,378.3494708399009,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Commons+Greenhouse_Gas_Emissions_Scope_1+Tate_Lyle_PLC+2021,Commons+Greenhouse Gas Emissions Scope 1,Tate & Lyle PLC,2021,1276990,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Commons+Greenhouse_Gas_Emissions_Scope_1_and_2_combined+Tate_Lyle_PLC+2021,Commons+Greenhouse Gas Emissions Scope 1 and 2 combined,Tate & Lyle PLC,2021,1680250,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Commons+Greenhouse_Gas_Emissions_Scope_2+Tate_Lyle_PLC+2021,Commons+Greenhouse Gas Emissions Scope 2,Tate & Lyle PLC,2021,403260,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Richard_Mills+Greenhouse_Gas_emissions_tons_per_employee+Tate_Lyle_PLC+2021,Richard Mills+Greenhouse Gas emissions (tons per employee),Tate & Lyle PLC,2021,378.3494708399009,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Apparel_Research_Group+Grievance_mechanism+Tate_Lyle_PLC+2018,Apparel Research Group+Grievance mechanism,Tate & Lyle PLC,2018,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Apparel_Research_Group+Grievance_mechanism+Tate_Lyle_PLC+2019,Apparel Research Group+Grievance mechanism,Tate & Lyle PLC,2019,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Apparel_Research_Group+Grievance_mechanism+Tate_Lyle_PLC+2020,Apparel Research Group+Grievance mechanism,Tate & Lyle PLC,2020,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Philipp_Kuehl+Groundwater_per_employees+Tate_Lyle_PLC+2021,Philipp Kuehl+Groundwater per employees,Tate & Lyle PLC,2021,Unknown,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11830219,"Global Reporting Initiative+Groundwater withdrawals, GRI 303-3-a (formerly G4-EN8-a)",Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11830219.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/Global_Reporting_Initiative+Groundwater_withdrawals_GRI_303_3_a_formerly_G4_EN8_a+Laureen_van_Breen+Tate_Lyle_PLC+2021,"Global Reporting Initiative+Groundwater withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen",Tate & Lyle PLC,2021,Unknown,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11925184,"Global Reporting Initiative+Hazardous Air Pollutant (HAP) emissions, GRI 305-7-a (formerly G4-EN21-a)",Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11925184.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11927634,"Global Reporting Initiative+Hazardous Waste Created, GRI 306-2 (formerly G4-EN23-a)",Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11927634.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11927958,"Global Reporting Initiative+Hazardous Waste Recycled, GRI 306-2-a (formerly G4-EN23-a)",Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11927958.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/Core+Headquarters_Location+Tate_Lyle_PLC+2019,Core+Headquarters Location,Tate & Lyle PLC,2019,United Kingdom,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Hospitality_Sector+Tate_Lyle_PLC+2016,Walk Free+Hospitality Sector,Tate & Lyle PLC,2016,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Hospitality_Sector+Tate_Lyle_PLC+2021,Walk Free+Hospitality Sector,Tate & Lyle PLC,2021,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Hospitality_Sector+Tate_Lyle_PLC+2022,Walk Free+Hospitality Sector,Tate & Lyle PLC,2022,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Hospitality_Sector+Tate_Lyle_PLC+2023,Walk Free+Hospitality Sector,Tate & Lyle PLC,2023,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11827224,Global Reporting Initiative+Human Rights Impacts Grievances filed (G4-HR12-a),Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11827160,11827224.0,https://www.tateandlyle.com/sites/default/files/2021-06/modern-slavery-act-statement-fy21-final.pdf,1.0,They do not have key performance indicators for this. Maike Connemann[https://wikirate.org/Maike_Connemann].....2022-02-12 20:13:50 UTC,GB00BP92CJ43;US8765707067
https://wikirate.org/~12070107,Global Reporting Initiative+Human Rights Screening of New Suppliers (G4-HR10-a),Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,12070107.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~14554711,Global Reporting Initiative+Human Rights Screening of New Suppliers (G4-HR10-a),Tate & Lyle PLC,2022,Unknown,https://wikirate.org/~14555461,14554711.0,,1.0,"This question has not been investigated. The reason is to go through all questions first and allocate some of them to each member to do the detailed investagition. Dongfang Wang[https://wikirate.org/Dongfang_Wang].....2023-03-15 09:40:16 UTC Relevant statistics illustrating the answer to this question has not been found. In the Anti-slavery Statement 2022, this company has claimed its commitments to respect human rights and listed various programmes to guarantee that slavery, child labour and human trafficking do not take place in any part of its business or its supply chain. But this company has not displayed numerical evidence to explain its effort in screening new suppliers in light of human rights. Lavanda Lao[https://wikirate.org/Lavanda_Lao].....2023-03-18 20:08:42 UTC",GB00BP92CJ43;US8765707067
https://wikirate.org/~16637340,Home Office+ILO Indicators in MS Statement,Tate & Lyle PLC,2022,,https://wikirate.org/~16521895,16637340.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/CD3DuP2T/2023,2.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~20200648,Home Office+ILO Indicators in MS Statement,Tate & Lyle PLC,2023,,https://wikirate.org/~19905045,20200648.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/CD3DuP2T/2024,2.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/Core+ILO_Region+Tate_Lyle_PLC+2019,Core+ILO Region,Tate & Lyle PLC,2019,Europe and Central Asia,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11998354,Global Reporting Initiative+Incidents of Corruption (GRI Standard 205-3-a),Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11998354.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11810832,"Global Reporting Initiative+Incidents of discrimination, GRI 406-1 (G4-HR3-a)",Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11810832.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/Richard_Mills+Incidents_of_discrimination_per_employee+Tate_Lyle_PLC+2021,Richard Mills+Incidents of discrimination per employee,Tate & Lyle PLC,2021,Unknown,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11813151,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",Tate & Lyle PLC,2021,403260,https://wikirate.org/~11795456,11813151.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,"Scope 2: 6% Indirect emissions from the energy we buy having having emitted 6,721,000 tonnes of CO2 -> data from 2020 -> page 61 Maike Connemann[https://wikirate.org/Maike_Connemann].....2022-02-12 16:26:49 UTC",GB00BP92CJ43;US8765707067
https://wikirate.org/~11813358,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 3), GRI 305-3 (formerly G4-EN17-a)",Tate & Lyle PLC,2021,5040750,https://wikirate.org/~11795456,11813358.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,"Scope 3: 75% having emitted 6,721,000 tonnes of CO2 -> data from 2020 -> page 61 Maike Connemann[https://wikirate.org/Maike_Connemann].....2022-02-12 16:29:06 UTC",GB00BP92CJ43;US8765707067
https://wikirate.org/~15530818,World Benchmarking Alliance+Industry,Tate & Lyle PLC,2023,Food & Beverage,https://wikirate.org/~15523496,15530818.0,https://www.worldbenchmarkingalliance.org/sdg2000/,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~14554707,Global Reporting Initiative+Labor Practices Screening of New Suppliers  (G4-LA14-a),Tate & Lyle PLC,2022,Unknown,https://wikirate.org/~14555461,14554707.0,,1.0,"This question has not been investigated. The reason is to go through all questions first and allocate some of them to each member to do the detailed investagition. Dongfang Wang[https://wikirate.org/Dongfang_Wang].....2023-03-15 09:39:44 UTC This Anti-Slavery Statement has set up the steps that Tate & Lyle PLC1 is taking to avoid and prevent slavery, child labour and human trafficking from taking place throughout its supply chain for the period ending on 31 March 2022. But no clear statistics contributes to how Tate & Lyle PLC screens its suppliers in sight of larbour practices criteria. Lavanda Lao[https://wikirate.org/Lavanda_Lao].....2023-03-16 14:17:12 UTC",GB00BP92CJ43;US8765707067
https://wikirate.org/~12069684,Core+Living Wage Policy (direct employees),Tate & Lyle PLC,2021,"Living Wage mentioned, Living Wage Methodology described",https://wikirate.org/~11795456,12069684.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,In the annual report 2021 page 112 Jingrong Bai[https://wikirate.org/Jingrong_Bai].....2023-03-17 16:59:22 UTC,GB00BP92CJ43;US8765707067
https://wikirate.org/~14555479,Core+Living Wage Policy (direct employees),Tate & Lyle PLC,2022,No Living Wage Policy,https://wikirate.org/~14554545,14555479.0,https://www.tateandlyle.com/sites/default/files/2022-06/tl-annual-report-pdf-22kb.pdf,1.0,SALARY + BENEFITS + PENSION + CONTRIBUTION+ ANNUAL BONUS+ PERFORMANCE SHARE PLAN= TOTAL REMUNERATION Jingrong Bai[https://wikirate.org/Jingrong_Bai].....2023-03-16 14:39:20 UTC Annual report of tate&lyle 2022 page. 110 Jingrong Bai[https://wikirate.org/Jingrong_Bai].....2023-03-17 12:33:26 UTC No policy found. Pooja Yadav[https://wikirate.org/Pooja_Yadav].....2024-05-20 09:25:16 UTC,GB00BP92CJ43;US8765707067
https://wikirate.org/~12069849,Core+Living Wage Policy (supply chain),Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,12069849.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~14555445,Core+Living Wage Policy (supply chain),Tate & Lyle PLC,2022,Living Wage guidelines,https://wikirate.org/~14555430,14555445.0,,1.0,"""We expect our Suppliers to fairly and competitively compensate their employees relative to their industry and in compliance with applicable local and national wage and hours laws. Suppliers must not make deductions from employee wages that are not required by law or as agreed to in a signed contract and must not withhold compensation unless required by law."" Jingrong Bai[https://wikirate.org/Jingrong_Bai].....2023-03-16 14:13:02 UTC p.2 Pooja Yadav[https://wikirate.org/Pooja_Yadav].....2024-05-22 10:42:19 UTC",GB00BP92CJ43;US8765707067
https://wikirate.org/~16630455,Home Office+MS Statement Grievance Mechanism Provisions,Tate & Lyle PLC,2022,Using anonymous whistleblowing services such as a helpline or mobile phone app,https://wikirate.org/~16521895,16630455.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/CD3DuP2T/2023,2.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~20180285,Home Office+MS Statement Grievance Mechanism Provisions,Tate & Lyle PLC,2023,Using anonymous whistleblowing services such as a helpline or mobile phone app,https://wikirate.org/~19905045,20180285.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/CD3DuP2T/2024,2.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~13770831,Home Office+MS Statement Includes Due Diligence,Tate & Lyle PLC,2021,Yes,https://wikirate.org/~13403182,13770831.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,3.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~16594446,Home Office+MS Statement Includes Due Diligence,Tate & Lyle PLC,2022,Yes,https://wikirate.org/~16521895,16594446.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/CD3DuP2T/2023,2.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~20084434,Home Office+MS Statement Includes Due Diligence,Tate & Lyle PLC,2023,Yes,https://wikirate.org/~19905045,20084434.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/CD3DuP2T/2024,2.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~13776806,Home Office+MS Statement Includes Goals,Tate & Lyle PLC,2021,Yes,https://wikirate.org/~13403182,13776806.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,3.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~16614629,Home Office+MS Statement Includes Goals,Tate & Lyle PLC,2022,Yes,https://wikirate.org/~16521895,16614629.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/CD3DuP2T/2023,2.0,,GB00BP92CJ43;US8765707067
