Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/~9543873,Home Office+MS Statement Includes Goals,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,No,https://wikirate.org/~9135362,9543873.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,
https://wikirate.org/~8375527,Home Office+MS Statement Includes Goals,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2020,Yes,https://wikirate.org/~8271279,8375527.0,http://www.lunarfreezing.co.uk/certs/MSs2021.pdf,2.0,,
https://wikirate.org/~13497922,Home Office+MS Statement Includes Goals,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2021,Yes,https://wikirate.org/~13403182,13497922.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,2.0,,
https://wikirate.org/~20125755,Home Office+MS Statement Includes Goals,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2023,Yes,https://wikirate.org/~19917969,20125755.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/rEDrsFFh/2024,2.0,,
https://wikirate.org/~9160570,Home Office+MS Statement Includes Org Structure,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,Yes,https://wikirate.org/~9135362,9160570.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,
https://wikirate.org/~8295945,Home Office+MS Statement Includes Org Structure,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2020,Yes,https://wikirate.org/~8271279,8295945.0,http://www.lunarfreezing.co.uk/certs/MSs2021.pdf,2.0,,
https://wikirate.org/~13416105,Home Office+MS Statement Includes Org Structure,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2021,Yes,https://wikirate.org/~13403182,13416105.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,2.0,,
https://wikirate.org/~20000738,Home Office+MS Statement Includes Org Structure,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2023,Yes,https://wikirate.org/~19917969,20000738.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/rEDrsFFh/2024,2.0,,
https://wikirate.org/~9214831,Home Office+MS Statement Includes Policies,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,Yes,https://wikirate.org/~9135362,9214831.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,
https://wikirate.org/~8316653,Home Office+MS Statement Includes Policies,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2020,Yes,https://wikirate.org/~8271279,8316653.0,http://www.lunarfreezing.co.uk/certs/MSs2021.pdf,2.0,,
https://wikirate.org/~13434048,Home Office+MS Statement Includes Policies,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2021,Yes,https://wikirate.org/~13403182,13434048.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,2.0,,
https://wikirate.org/~20025817,Home Office+MS Statement Includes Policies,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2023,Yes,https://wikirate.org/~19917969,20025817.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/rEDrsFFh/2024,2.0,,
https://wikirate.org/~9315089,Home Office+MS Statement Includes Risks Assessment,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,Yes,https://wikirate.org/~9135362,9315089.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,
https://wikirate.org/~8328774,Home Office+MS Statement Includes Risks Assessment,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2020,Yes,https://wikirate.org/~8271279,8328774.0,http://www.lunarfreezing.co.uk/certs/MSs2021.pdf,2.0,,
